form_key,question_id,semantic_identity,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
SF424,question:application:delinquent-federal-debt,question:application:delinquent-federal-debt::role:application,urn:grants-form-kernel:questions:application-delinquent-debt:v1,semantic_question,application,/properties/delinquent_federal_debt,agent_proposed,True,False,/SF424_4_0/DelinquentFederalDebt,GlobalLibrary-V2.0.xsd#YesNoDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:attachment:delinquent-federal-debt-explanation,question:attachment:delinquent-federal-debt-explanation::role:application,urn:grants-form-kernel:questions:application-debt-explanation-attachment:v1,semantic_question,application,/properties/debt_explanation,agent_proposed,True,False,/SF424_4_0/DebtExplanation,Attachments-V1.0.xsd#AttachedFileDataType,AttachedFileDataType,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:certification-agreement,question:application:certification-agreement::role:application,urn:grants-form-kernel:questions:application-certification-agreement:v1,semantic_question,application,/properties/certification_agree,agent_proposed,True,False,/SF424_4_0/CertificationAgree,GlobalLibrary-V2.0.xsd#YesNoDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:aor-signature,question:application:aor-signature::role:authorized_organization_representative,urn:grants-form-kernel:questions:application-aor-signature:v1,semantic_question,authorized_organization_representative,/properties/aor_signature,agent_proposed,True,False,/SF424_4_0/AORSignature,GlobalLibrary-V2.0.xsd#SignatureDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:aor-signed-date,question:application:aor-signed-date::role:authorized_organization_representative,urn:grants-form-kernel:questions:application-aor-signed-date:v1,semantic_question,authorized_organization_representative,/properties/date_signed,agent_proposed,True,False,/SF424_4_0/DateSigned,XMLSchema#xs:date,date,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:legal-name,question:organization:legal-name::role:applicant_organization,urn:grants-form-kernel:questions:organization:legal-name:v1,semantic_question,applicant_organization,/properties/organization_name,agent_proposed,True,False,/SF424_4_0/OrganizationName,GlobalLibrary-V2.0.xsd#OrganizationNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:title,question:person:title::role:applicant_contact,urn:grants-form-kernel:questions:person-title:v1,semantic_question,applicant_contact,/properties/contact_person_title,agent_proposed,True,False,/SF424_4_0/Title,GlobalLibrary-V2.0.xsd#HumanTitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:organizational-affiliation,question:person:organizational-affiliation::role:applicant_contact,urn:grants-form-kernel:questions:person-organizational-affiliation:v1,semantic_question,applicant_contact,/properties/organization_affiliation,agent_proposed,True,False,/SF424_4_0/OrganizationAffiliation,GlobalLibrary-V2.0.xsd#OrganizationNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:contact:phone,question:contact:phone::role:applicant_contact,urn:grants-form-kernel:questions:contact-phone:v1,semantic_question,applicant_contact,/properties/phone_number,agent_proposed,True,False,/SF424_4_0/PhoneNumber,GlobalLibrary-V2.0.xsd#TelephoneNumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:contact:fax,question:contact:fax::role:applicant_contact,urn:grants-form-kernel:questions:contact-fax:v1,semantic_question,applicant_contact,/properties/fax,agent_proposed,True,False,/SF424_4_0/Fax,GlobalLibrary-V2.0.xsd#TelephoneNumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:contact:email,question:contact:email::role:applicant_contact,urn:grants-form-kernel:questions:contact-email:v1,semantic_question,applicant_contact,/properties/email,agent_proposed,True,False,/SF424_4_0/Email,GlobalLibrary-V2.0.xsd#EmailDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:title,question:person:title::role:authorized_organization_representative,urn:grants-form-kernel:questions:person-title:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative_title,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentativeTitle,GlobalLibrary-V2.0.xsd#HumanTitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:contact:phone,question:contact:phone::role:authorized_organization_representative,urn:grants-form-kernel:questions:contact-phone:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative_phone_number,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentativePhoneNumber,GlobalLibrary-V2.0.xsd#TelephoneNumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:contact:fax,question:contact:fax::role:authorized_organization_representative,urn:grants-form-kernel:questions:contact-fax:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative_fax,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentativeFax,GlobalLibrary-V2.0.xsd#TelephoneNumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:role:authorized-organization-representative:email,question:role:authorized-organization-representative:email::role:authorized_organization_representative,urn:grants-form-kernel:questions:authorized-representative-email:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative_email,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentativeEmail,GlobalLibrary-V2.0.xsd#EmailDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:street-1,question:address:street-1::role:applicant_organization,urn:grants-form-kernel:questions:address-street-1:v1,semantic_question,applicant_organization,/properties/applicant/properties/street1,agent_proposed,True,False,/SF424_4_0/Applicant/Street1,GlobalLibrary-V2.0.xsd#StreetDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:street-2,question:address:street-2::role:applicant_organization,urn:grants-form-kernel:questions:address-street-2:v1,semantic_question,applicant_organization,/properties/applicant/properties/street2,agent_proposed,True,False,/SF424_4_0/Applicant/Street2,GlobalLibrary-V2.0.xsd#StreetDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:city,question:address:city::role:applicant_organization,urn:grants-form-kernel:questions:address-city:v1,semantic_question,applicant_organization,/properties/applicant/properties/city,agent_proposed,True,False,/SF424_4_0/Applicant/City,GlobalLibrary-V2.0.xsd#CityDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:county,question:address:county::role:applicant_organization,urn:grants-form-kernel:questions:address-county:v1,semantic_question,applicant_organization,/properties/applicant/properties/county,agent_proposed,True,False,/SF424_4_0/Applicant/County,GlobalLibrary-V2.0.xsd#CountyDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:state,question:address:state::role:applicant_organization,urn:grants-form-kernel:questions:address-state:v1,semantic_question,applicant_organization,/properties/applicant/properties/state,agent_proposed,True,False,/SF424_4_0/Applicant/State,UniversalCodes-V2.0.xsd#StateCodeDataTypeV3,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:province,question:address:province::role:applicant_organization,urn:grants-form-kernel:questions:address-province:v1,semantic_question,applicant_organization,/properties/applicant/properties/province,agent_proposed,True,False,/SF424_4_0/Applicant/Province,GlobalLibrary-V2.0.xsd#ProvinceDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:postal-code,question:address:postal-code::role:applicant_organization,urn:grants-form-kernel:questions:address-postal-code:v1,semantic_question,applicant_organization,/properties/applicant/properties/zip_code,agent_proposed,True,False,/SF424_4_0/Applicant/ZipPostalCode,GlobalLibrary-V2.0.xsd#ZipPostalCodeDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:address:country,question:address:country::role:applicant_organization,urn:grants-form-kernel:questions:address-country:v1,semantic_question,applicant_organization,/properties/applicant/properties/country,agent_proposed,True,False,/SF424_4_0/Applicant/Country,UniversalCodes-V2.0.xsd#CountryCodeDataTypeV3,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:prefix,question:person:name:prefix::role:applicant_contact,urn:grants-form-kernel:questions:person-name-prefix:v1,semantic_question,applicant_contact,/properties/contact_person/properties/prefix,agent_proposed,True,False,/SF424_4_0/ContactPerson/PrefixName,GlobalLibrary-V2.0.xsd#PrefixNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:first,question:person:name:first::role:applicant_contact,urn:grants-form-kernel:questions:person-name-first:v1,semantic_question,applicant_contact,/properties/contact_person/properties/first_name,agent_proposed,True,False,/SF424_4_0/ContactPerson/FirstName,GlobalLibrary-V2.0.xsd#FirstNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:middle,question:person:name:middle::role:applicant_contact,urn:grants-form-kernel:questions:person-name-middle:v1,semantic_question,applicant_contact,/properties/contact_person/properties/middle_name,agent_proposed,True,False,/SF424_4_0/ContactPerson/MiddleName,GlobalLibrary-V2.0.xsd#MiddleNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:last,question:person:name:last::role:applicant_contact,urn:grants-form-kernel:questions:person-name-last:v1,semantic_question,applicant_contact,/properties/contact_person/properties/last_name,agent_proposed,True,False,/SF424_4_0/ContactPerson/LastName,GlobalLibrary-V2.0.xsd#LastNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:suffix,question:person:name:suffix::role:applicant_contact,urn:grants-form-kernel:questions:person-name-suffix:v1,semantic_question,applicant_contact,/properties/contact_person/properties/suffix,agent_proposed,True,False,/SF424_4_0/ContactPerson/SuffixName,GlobalLibrary-V2.0.xsd#SuffixNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:prefix,question:person:name:prefix::role:authorized_organization_representative,urn:grants-form-kernel:questions:person-name-prefix:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative/properties/prefix,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentative/PrefixName,GlobalLibrary-V2.0.xsd#PrefixNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:first,question:person:name:first::role:authorized_organization_representative,urn:grants-form-kernel:questions:person-name-first:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative/properties/first_name,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentative/FirstName,GlobalLibrary-V2.0.xsd#FirstNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:middle,question:person:name:middle::role:authorized_organization_representative,urn:grants-form-kernel:questions:person-name-middle:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative/properties/middle_name,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentative/MiddleName,GlobalLibrary-V2.0.xsd#MiddleNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:person:name:last,question:person:name:last::role:authorized_organization_representative,urn:grants-form-kernel:questions:person-name-last:v1,semantic_question,authorized_organization_representative,/properties/authorized_representative/properties/last_name,agent_proposed,True,False,/SF424_4_0/AuthorizedRepresentative/LastName,GlobalLibrary-V2.0.xsd#LastNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
